ID	Group	Population_Count
SCsq0105	Japanese	247.0
SCsq0106	Japanese	247.0
SCsq0107	Japanese	247.0
SCsq0108	Japanese	247.0
SCsq0109	Japanese	247.0
SCsq0110	Japanese	247.0
SCsq0111	Japanese	247.0
SCsq0112	Japanese	247.0
SCsq0113	Japanese	247.0
HGDP00747	Japanese	247.0
HGDP00748	Japanese	247.0
HGDP00750	Japanese	247.0
HGDP00751	Japanese	247.0
HGDP00752	Japanese	247.0
HGDP00753	Japanese	247.0
HGDP00754	Japanese	247.0
HGDP00755	Japanese	247.0
HGDP00756	Japanese	247.0
HGDP00757	Japanese	247.0
HGDP00758	Japanese	247.0
HGDP00759	Japanese	247.0
HGDP00760	Japanese	247.0
HGDP00761	Japanese	247.0
HGDP00762	Japanese	247.0
HGDP00763	Japanese	247.0
HGDP00764	Japanese	247.0
HGDP00765	Japanese	247.0
HGDP00766	Japanese	247.0
HGDP00767	Japanese	247.0
HGDP00768	Japanese	247.0
HGDP00769	Japanese	247.0
HGDP00771	Japanese	247.0
HGDP00772	Japanese	247.0
HGDP00790	Japanese	247.0
HGDP00791	Japanese	247.0
HGDP00828	Japanese	247.0
HG00097	British	35.0
HG00100	British	35.0
HG00101	British	35.0
HG00105	British	35.0
HG00106	British	35.0
HG00112	British	35.0
HG00113	British	35.0
HG00117	British	35.0
HG00118	British	35.0
HG00120	British	35.0
HG00125	British	35.0
HG00129	British	35.0
HG00131	British	35.0
HG00132	British	35.0
HG00136	British	35.0
HG00137	British	35.0
HG00143	British	35.0
HG00148	British	35.0
HG00149	British	35.0
HG00150	British	35.0
HG00151	British	35.0
HG00155	British	35.0
HG00232	British	35.0
HG00233	British	35.0
HG00237	British	35.0
HG00238	British	35.0
HG00240	British	35.0
HG00244	British	35.0
HG00245	British	35.0
HG00251	British	35.0
HG00252	British	35.0
HG00256	British	35.0
HG00257	British	35.0
HG00263	British	35.0
HG00264	British	35.0
MT554196	Tajik	310.0
MT554197	Tajik	310.0
MT554198	Tajik	310.0
MT554199	Tajik	310.0
MT554200	Tajik	310.0
MT554201	Tajik	310.0
MT554202	Tajik	310.0
MT554203	Tajik	310.0
MT554204	Tajik	310.0
MT554205	Tajik	310.0
MT554206	Tajik	310.0
MT554207	Tajik	310.0
MT554208	Tajik	310.0
MT554209	Tajik	310.0
MT554210	Tajik	310.0
MT554211	Tajik	310.0
MT554212	Tajik	310.0
MT554213	Tajik	310.0
MT554214	Tajik	310.0
MT554215	Tajik	310.0
MT554216	Tajik	310.0
MT554217	Tajik	310.0
MT554218	Tajik	310.0
MT554219	Tajik	310.0
MT554220	Tajik	310.0
MT554221	Tajik	310.0
MT554222	Tajik	310.0
MT554223	Tajik	310.0
MT554224	Tajik	310.0
MT554225	Tajik	310.0
MT554226	Tajik	310.0
MT554227	Tajik	310.0
MT554228	Tajik	310.0
MT554229	Tajik	310.0
MT554230	Tajik	310.0
MT554231	Tajik	310.0
MT554232	Tajik	310.0
MT554233	Tajik	310.0
MT554234	Tajik	310.0
MT554235	Tajik	310.0
MT554236	Tajik	310.0
MT554237	Tajik	310.0
MT554238	Tajik	310.0
MT554239	Tajik	310.0
MT554240	Tajik	310.0
MT554241	Tajik	310.0
MT554242	Tajik	310.0
MT554243	Tajik	310.0
MT554244	Tajik	310.0
MT554245	Tajik	310.0
MT554246	Tajik	310.0
MT554247	Tajik	310.0
MT554248	Tajik	310.0
MT554249	Tajik	310.0
MT554250	Tajik	310.0
MT554251	Tajik	310.0
MT554252	Tajik	310.0
MT554253	Tajik	310.0
MT554254	Tajik	310.0
MT554255	Tajik	310.0
MT554256	Tajik	310.0
MT554257	Tajik	310.0
MT554258	Tajik	310.0
MT554259	Tajik	310.0
MT554260	Tajik	310.0
MT554261	Tajik	310.0
MT554262	Tajik	310.0
MT554263	Tajik	310.0
MT554264	Tajik	310.0
MT554265	Tajik	310.0
MT554266	Tajik	310.0
MT554267	Tajik	310.0
MT554268	Tajik	310.0
MT554269	Tajik	310.0
MT554270	Tajik	310.0
MT554271	Tajik	310.0
MT554272	Tajik	310.0
MT554273	Tajik	310.0
MT554274	Tajik	310.0
MT554275	Tajik	310.0
EF153810	Czech	78.0
EF397559	Czech	78.0
EF486519	Czech	78.0
EF153833	Russ	761.0
EF486517	Russ	761.0
KJ856678	Russ	761.0
KJ856686	Russ	761.0
KJ856690	Russ	761.0
KJ856692	Russ	761.0
KJ856696	Russ	761.0
KJ856699	Russ	761.0
KJ856708	Russ	761.0
KJ856710	Russ	761.0
KJ856712	Russ	761.0
KJ856714	Russ	761.0
KJ856719	Russ	761.0
KJ856721	Russ	761.0
KJ856722	Russ	761.0
KJ856724	Russ	761.0
KJ856733	Russ	761.0
KJ856754	Russ	761.0
KJ856806	Russ	761.0
KJ856807	Russ	761.0
KJ856808	Russ	761.0
KJ856823	Russ	761.0
KJ856824	Russ	761.0
KJ856830	Russ	761.0
KJ856836	Russ	761.0
KJ856837	Russ	761.0
KJ856838	Russ	761.0
KJ856839	Russ	761.0
KJ856840	Russ	761.0
KJ856790	Czech	78.0
KJ856791	Czech	78.0
KJ856792	Czech	78.0
KJ856793	Czech	78.0
KJ856800	Czech	78.0
KJ856801	Czech	78.0
KJ856802	Czech	78.0
KJ856803	Czech	78.0
KJ856809	Czech	78.0
FJ951438	Russ	761.0
FJ951439	Russ	761.0
FJ951440	Russ	761.0
FJ951441	Russ	761.0
FJ951442	Russ	761.0
FJ951443	Russ	761.0
FJ951444	Russ	761.0
FJ951445	Russ	761.0
FJ951446	Russ	761.0
FJ951447	Russ	761.0
FJ951448	Russ	761.0
FJ951449	Russ	761.0
FJ951450	Russ	761.0
FJ951451	Russ	761.0
FJ951452	Russ	761.0
FJ951453	Russ	761.0
FJ951454	Russ	761.0
FJ951455	Russ	761.0
FJ951456	Russ	761.0
FJ951457	Russ	761.0
FJ951458	Russ	761.0
FJ951459	Russ	761.0
FJ951460	Russ	761.0
FJ951461	Russ	761.0
FJ951462	Russ	761.0
FJ951463	Russ	761.0
FJ951464	Russ	761.0
FJ951465	Russ	761.0
FJ951466	Russ	761.0
FJ951467	Russ	761.0
FJ951468	Russ	761.0
FJ951469	Russ	761.0
FJ951470	Russ	761.0
FJ951471	Russ	761.0
FJ951472	Russ	761.0
FJ951473	Russ	761.0
FJ951474	Russ	761.0
FJ951475	Russ	761.0
FJ951476	Russ	761.0
FJ951477	Russ	761.0
FJ951478	Russ	761.0
FJ951479	Russ	761.0
FJ951480	Russ	761.0
FJ951481	Russ	761.0
FJ951482	Russ	761.0
FJ951483	Russ	761.0
FJ951484	Russ	761.0
FJ951485	Russ	761.0
FJ951486	Russ	761.0
FJ951487	Russ	761.0
FJ951488	Russ	761.0
FJ951489	Russ	761.0
FJ951490	Russ	761.0
FJ951491	Russ	761.0
FJ951492	Russ	761.0
FJ951493	Russ	761.0
FJ951494	Russ	761.0
FJ951495	Russ	761.0
FJ951496	Russ	761.0
FJ951497	Russ	761.0
FJ951498	Russ	761.0
FJ951499	Russ	761.0
FJ951500	Russ	761.0
FJ951501	Russ	761.0
FJ951502	Russ	761.0
FJ951503	Russ	761.0
FJ951504	Russ	761.0
FJ951505	Russ	761.0
FJ951506	Russ	761.0
FJ951507	Russ	761.0
FJ951508	Russ	761.0
FJ951509	Russ	761.0
FJ951510	Russ	761.0
FJ951511	Russ	761.0
FJ951512	Russ	761.0
FJ951513	Russ	761.0
FJ951514	Russ	761.0
FJ951515	Russ	761.0
FJ951516	Russ	761.0
FJ951517	Russ	761.0
FJ951518	Russ	761.0
FJ951519	Russ	761.0
FJ951520	Russ	761.0
FJ951521	Russ	761.0
FJ951522	Russ	761.0
FJ951523	Russ	761.0
FJ951524	Russ	761.0
FJ951525	Russ	761.0
FJ951526	Russ	761.0
FJ951527	Russ	761.0
FJ951528	Russ	761.0
FJ951529	Russ	761.0
FJ951530	Russ	761.0
FJ951531	Russ	761.0
FJ951532	Russ	761.0
FJ951533	Russ	761.0
FJ951534	Russ	761.0
FJ951535	Russ	761.0
FJ951536	Russ	761.0
FJ951537	Russ	761.0
FJ951538	Russ	761.0
FJ951539	Russ	761.0
FJ951540	Russ	761.0
FJ951541	Russ	761.0
FJ951542	Russ	761.0
FJ951543	Russ	761.0
FJ951544	Russ	761.0
FJ951545	Russ	761.0
FJ951546	Russ	761.0
FJ951547	Russ	761.0
FJ951548	Russ	761.0
FJ951549	Russ	761.0
FJ951550	Russ	761.0
FJ951551	Russ	761.0
FJ951552	Russ	761.0
FJ951553	Russ	761.0
FJ951554	Russ	761.0
FJ951555	Russ	761.0
FJ951556	Russ	761.0
FJ951557	Russ	761.0
FJ951558	Russ	761.0
FJ951559	Russ	761.0
FJ951560	Russ	761.0
FJ951561	Russ	761.0
FJ951562	Russ	761.0
FJ951563	Russ	761.0
FJ951564	Russ	761.0
FJ951565	Russ	761.0
FJ951566	Russ	761.0
FJ951567	Russ	761.0
FJ951568	Russ	761.0
FJ951569	Russ	761.0
FJ951570	Russ	761.0
FJ951571	Russ	761.0
FJ951572	Russ	761.0
FJ951573	Russ	761.0
FJ951574	Russ	761.0
FJ951575	Russ	761.0
FJ951576	Russ	761.0
FJ951577	Russ	761.0
FJ951578	Russ	761.0
FJ951579	Russ	761.0
FJ951580	Russ	761.0
FJ951581	Russ	761.0
FJ951582	Russ	761.0
FJ951583	Russ	761.0
FJ951584	Russ	761.0
FJ951585	Russ	761.0
FJ951586	Russ	761.0
FJ951587	Russ	761.0
FJ951588	Russ	761.0
FJ951589	Russ	761.0
FJ951590	Russ	761.0
FJ951591	Russ	761.0
FJ951592	Russ	761.0
FJ951593	Russ	761.0
FJ951594	Russ	761.0
FJ951595	Russ	761.0
FJ951596	Russ	761.0
FJ951597	Russ	761.0
FJ951598	Russ	761.0
FJ951599	Russ	761.0
FJ951600	Russ	761.0
FJ951601	Russ	761.0
FJ951602	Russ	761.0
FJ951603	Russ	761.0
FJ951604	Russ	761.0
FJ951605	Russ	761.0
FJ951606	Russ	761.0
FJ951607	Russ	761.0
FJ951608	Russ	761.0
FJ951609	Russ	761.0
FJ951610	Russ	761.0
FJ951611	Russ	761.0
FJ951612	Russ	761.0
FJ951613	Russ	761.0
FJ951614	Russ	761.0
FJ951615	Russ	761.0
FJ951616	Russ	761.0
FJ951617	Russ	761.0
FJ951618	Russ	761.0
JN857009	Russ	761.0
JN857010	Russ	761.0
JN857011	Russ	761.0
JN857012	Russ	761.0
JN857013	Russ	761.0
JN857014	Russ	761.0
JN857015	Russ	761.0
JN857016	Russ	761.0
JN857017	Russ	761.0
JN857018	Russ	761.0
JN857019	Russ	761.0
JN857020	Russ	761.0
JN857021	Russ	761.0
JN857022	Russ	761.0
JN857023	Russ	761.0
JN857024	Russ	761.0
JN857025	Russ	761.0
JN857026	Russ	761.0
JN857027	Russ	761.0
JN857028	Russ	761.0
JN857029	Russ	761.0
JN857030	Russ	761.0
JN857031	Russ	761.0
JN857032	Russ	761.0
JN857033	Russ	761.0
JN857034	Russ	761.0
JN857035	Russ	761.0
JN857036	Russ	761.0
JN857037	Russ	761.0
JN857038	Russ	761.0
JN857039	Russ	761.0
JN857040	Russ	761.0
JN857041	Russ	761.0
JN857042	Russ	761.0
JN857043	Russ	761.0
JN857044	Russ	761.0
JN857045	Russ	761.0
JN857046	Russ	761.0
JN857047	Russ	761.0
JN857048	Russ	761.0
JN857049	Russ	761.0
JN857050	Russ	761.0
JN857051	Russ	761.0
JN857052	Russ	761.0
JN857053	Russ	761.0
JN857054	Russ	761.0
JN857055	Russ	761.0
JN857056	Russ	761.0
JN857057	Russ	761.0
JN857058	Russ	761.0
JN857059	Russ	761.0
JN857060	Russ	761.0
JN857061	Russ	761.0
JN857062	Russ	761.0
JN857063	Russ	761.0
MG778679	Russ	761.0
KF148142	Russ	761.0
KF148164	Russ	761.0
KF148169	Russ	761.0
KF148171	Russ	761.0
KF148198	Russ	761.0
KF148200	Russ	761.0
KF148211	Russ	761.0
KF148225	Russ	761.0
KF148251	Russ	761.0
KF148392	Russ	761.0
KF148411	Russ	761.0
KF148493	Russ	761.0
KF148503	Russ	761.0
KF148099	Russ	761.0
KF148137	Russ	761.0
KF148138	Russ	761.0
KF148139	Russ	761.0
KF148140	Russ	761.0
KF148141	Russ	761.0
KF148143	Russ	761.0
KF148144	Russ	761.0
KF148145	Russ	761.0
KF148146	Russ	761.0
KF148147	Russ	761.0
KF148148	Russ	761.0
KF148149	Russ	761.0
KF148150	Russ	761.0
KF148151	Russ	761.0
KF148152	Russ	761.0
KF148153	Russ	761.0
KF148154	Russ	761.0
KF148155	Russ	761.0
KF148156	Russ	761.0
KF148157	Russ	761.0
KF148158	Russ	761.0
KF148159	Russ	761.0
KF148160	Russ	761.0
KF148161	Russ	761.0
KF148162	Russ	761.0
KF148163	Russ	761.0
KF148165	Russ	761.0
KF148166	Russ	761.0
KF148167	Russ	761.0
KF148168	Russ	761.0
KF148170	Russ	761.0
KF148172	Russ	761.0
KF148173	Russ	761.0
KF148174	Russ	761.0
KF148175	Russ	761.0
KF148176	Russ	761.0
KF148177	Russ	761.0
KF148178	Russ	761.0
KF148179	Russ	761.0
KF148180	Russ	761.0
KF148181	Russ	761.0
KF148182	Russ	761.0
KF148183	Russ	761.0
KF148184	Russ	761.0
KF148185	Russ	761.0
KF148186	Russ	761.0
KF148187	Russ	761.0
KF148188	Russ	761.0
KF148189	Russ	761.0
KF148190	Russ	761.0
KF148191	Russ	761.0
KF148192	Russ	761.0
KF148193	Russ	761.0
KF148194	Russ	761.0
KF148195	Russ	761.0
KF148196	Russ	761.0
KF148197	Russ	761.0
KF148199	Russ	761.0
KF148201	Russ	761.0
KF148202	Russ	761.0
KF148203	Russ	761.0
KF148204	Russ	761.0
KF148205	Russ	761.0
KF148206	Russ	761.0
KF148207	Russ	761.0
KF148208	Russ	761.0
KF148209	Russ	761.0
KF148210	Russ	761.0
KF148212	Russ	761.0
KF148213	Russ	761.0
KF148214	Russ	761.0
KF148215	Russ	761.0
KF148216	Russ	761.0
KF148217	Russ	761.0
KF148218	Russ	761.0
KF148219	Russ	761.0
KF148220	Russ	761.0
KF148221	Russ	761.0
KF148222	Russ	761.0
KF148223	Russ	761.0
KF148224	Russ	761.0
KF148226	Russ	761.0
KF148227	Russ	761.0
KF148228	Russ	761.0
KF148229	Russ	761.0
KF148230	Russ	761.0
KF148231	Russ	761.0
KF148232	Russ	761.0
KF148233	Russ	761.0
KF148234	Russ	761.0
KF148235	Russ	761.0
KF148236	Russ	761.0
KF148237	Russ	761.0
KF148238	Russ	761.0
KF148239	Russ	761.0
KF148240	Russ	761.0
KF148241	Russ	761.0
KF148242	Russ	761.0
KF148243	Russ	761.0
KF148244	Russ	761.0
KF148245	Russ	761.0
KF148246	Russ	761.0
KF148247	Russ	761.0
KF148248	Russ	761.0
KF148249	Russ	761.0
KF148250	Russ	761.0
KF148252	Russ	761.0
KF148253	Russ	761.0
KF148254	Russ	761.0
KF148255	Russ	761.0
KF148256	Russ	761.0
KF148257	Russ	761.0
KF148258	Russ	761.0
KF148259	Russ	761.0
KF148260	Russ	761.0
KF148261	Russ	761.0
KF148262	Russ	761.0
KF148263	Russ	761.0
KF148264	Russ	761.0
KF148265	Russ	761.0
KF148266	Russ	761.0
KF148267	Russ	761.0
KF148268	Russ	761.0
KF148269	Russ	761.0
KF148270	Russ	761.0
KF148271	Russ	761.0
KF148272	Russ	761.0
KF148273	Russ	761.0
KF148274	Russ	761.0
KF148275	Russ	761.0
KF148276	Russ	761.0
KF148277	Russ	761.0
KF148278	Russ	761.0
KF148279	Russ	761.0
KF148280	Russ	761.0
KF148281	Russ	761.0
KF148282	Russ	761.0
KF148283	Russ	761.0
KF148284	Russ	761.0
KF148285	Russ	761.0
KF148286	Russ	761.0
KF148287	Russ	761.0
KF148288	Russ	761.0
KF148289	Russ	761.0
KF148290	Russ	761.0
KF148291	Russ	761.0
KF148292	Russ	761.0
KF148293	Russ	761.0
KF148294	Russ	761.0
KF148295	Russ	761.0
KF148296	Russ	761.0
KF148297	Russ	761.0
KF148298	Russ	761.0
KF148299	Russ	761.0
KF148300	Russ	761.0
KF148301	Russ	761.0
KF148302	Russ	761.0
KF148303	Russ	761.0
KF148304	Russ	761.0
KF148305	Russ	761.0
KF148306	Russ	761.0
KF148307	Russ	761.0
KF148308	Russ	761.0
KF148309	Russ	761.0
KF148310	Russ	761.0
KF148311	Russ	761.0
KF148312	Russ	761.0
KF148313	Russ	761.0
KF148314	Russ	761.0
KF148315	Russ	761.0
KF148316	Russ	761.0
KF148317	Russ	761.0
KF148318	Russ	761.0
KF148319	Russ	761.0
KF148320	Russ	761.0
KF148321	Russ	761.0
KF148322	Russ	761.0
KF148323	Russ	761.0
KF148324	Russ	761.0
KF148325	Russ	761.0
KF148326	Russ	761.0
KF148327	Russ	761.0
KF148328	Russ	761.0
KF148329	Russ	761.0
KF148330	Russ	761.0
KF148331	Russ	761.0
KF148332	Russ	761.0
KF148333	Russ	761.0
KF148334	Russ	761.0
KF148335	Russ	761.0
KF148336	Russ	761.0
KF148337	Russ	761.0
KF148338	Russ	761.0
KF148339	Russ	761.0
KF148340	Russ	761.0
KF148341	Russ	761.0
KF148342	Russ	761.0
KF148343	Russ	761.0
KF148344	Russ	761.0
KF148345	Russ	761.0
KF148346	Russ	761.0
KF148347	Russ	761.0
KF148348	Russ	761.0
KF148349	Russ	761.0
KF148350	Russ	761.0
KF148351	Russ	761.0
KF148352	Russ	761.0
KF148353	Russ	761.0
KF148354	Russ	761.0
KF148355	Russ	761.0
KF148356	Russ	761.0
KF148357	Russ	761.0
KF148358	Russ	761.0
KF148359	Russ	761.0
KF148361	Russ	761.0
KF148362	Russ	761.0
KF148363	Russ	761.0
KF148364	Russ	761.0
KF148365	Russ	761.0
KF148366	Russ	761.0
KF148367	Russ	761.0
KF148368	Russ	761.0
KF148369	Russ	761.0
KF148370	Russ	761.0
KF148371	Russ	761.0
KF148372	Russ	761.0
KF148373	Russ	761.0
KF148374	Russ	761.0
KF148375	Russ	761.0
KF148376	Russ	761.0
KF148377	Russ	761.0
KF148378	Russ	761.0
KF148379	Russ	761.0
KF148380	Russ	761.0
KF148381	Russ	761.0
KF148382	Russ	761.0
KF148383	Russ	761.0
KF148384	Russ	761.0
KF148385	Russ	761.0
KF148386	Russ	761.0
KF148387	Russ	761.0
KF148388	Russ	761.0
KF148389	Russ	761.0
KF148390	Russ	761.0
KF148391	Russ	761.0
KF148393	Russ	761.0
KF148394	Russ	761.0
KF148395	Russ	761.0
KF148396	Russ	761.0
KF148397	Russ	761.0
KF148398	Russ	761.0
KF148399	Russ	761.0
KF148400	Russ	761.0
KF148401	Russ	761.0
KF148402	Russ	761.0
KF148403	Russ	761.0
KF148404	Russ	761.0
KF148405	Russ	761.0
KF148406	Russ	761.0
KF148407	Russ	761.0
KF148408	Russ	761.0
KF148409	Russ	761.0
KF148410	Russ	761.0
KF148412	Russ	761.0
KF148413	Russ	761.0
KF148414	Russ	761.0
KF148415	Russ	761.0
KF148416	Russ	761.0
KF148417	Russ	761.0
KF148418	Russ	761.0
KF148419	Russ	761.0
KF148420	Russ	761.0
KF148421	Russ	761.0
KF148422	Russ	761.0
KF148423	Russ	761.0
KF148424	Russ	761.0
KF148425	Russ	761.0
KF148426	Russ	761.0
KF148427	Russ	761.0
KF148428	Russ	761.0
KF148429	Russ	761.0
KF148430	Russ	761.0
KF148431	Russ	761.0
KF148432	Russ	761.0
KF148433	Russ	761.0
KF148434	Russ	761.0
KF148435	Russ	761.0
KF148436	Russ	761.0
KF148437	Russ	761.0
KF148438	Russ	761.0
KF148439	Russ	761.0
KF148440	Russ	761.0
KF148441	Russ	761.0
KF148442	Russ	761.0
KF148443	Russ	761.0
KF148444	Russ	761.0
KF148445	Russ	761.0
KF148446	Russ	761.0
KF148447	Russ	761.0
KF148448	Russ	761.0
KF148449	Russ	761.0
KF148450	Russ	761.0
KF148451	Russ	761.0
KF148452	Russ	761.0
KF148453	Russ	761.0
KF148454	Russ	761.0
KF148455	Russ	761.0
KF148456	Russ	761.0
KF148457	Russ	761.0
KF148458	Russ	761.0
KF148459	Russ	761.0
KF148460	Russ	761.0
KF148461	Russ	761.0
KF148462	Russ	761.0
KF148463	Russ	761.0
KF148464	Russ	761.0
KF148465	Russ	761.0
KF148466	Russ	761.0
KF148467	Russ	761.0
KF148468	Russ	761.0
KF148469	Russ	761.0
KF148470	Russ	761.0
KF148471	Russ	761.0
KF148472	Russ	761.0
KF148473	Russ	761.0
KF148474	Russ	761.0
KF148475	Russ	761.0
KF148476	Russ	761.0
KF148477	Russ	761.0
KF148478	Russ	761.0
KF148479	Russ	761.0
KF148480	Russ	761.0
KF148481	Russ	761.0
KF148482	Russ	761.0
KF148483	Russ	761.0
KF148484	Russ	761.0
KF148485	Russ	761.0
KF148486	Russ	761.0
KF148487	Russ	761.0
KF148488	Russ	761.0
KF148489	Russ	761.0
KF148490	Russ	761.0
KF148491	Russ	761.0
KF148492	Russ	761.0
KF148494	Russ	761.0
KF148495	Russ	761.0
KF148496	Russ	761.0
KF148497	Russ	761.0
KF148498	Russ	761.0
KF148499	Russ	761.0
KF148500	Russ	761.0
KF148501	Russ	761.0
KF148502	Russ	761.0
KF148504	Russ	761.0
KF148505	Russ	761.0
KF148506	Russ	761.0
KF148507	Russ	761.0
KF148508	Russ	761.0
KF148509	Russ	761.0
KF148510	Russ	761.0
KF148511	Russ	761.0
KF148512	Russ	761.0
KF148513	Russ	761.0
KF148514	Russ	761.0
KF148515	Russ	761.0
KF148516	Russ	761.0
KF148517	Russ	761.0
KF148518	Russ	761.0
KF148519	Russ	761.0
KF148520	Russ	761.0
KF148521	Russ	761.0
KF148522	Russ	761.0
KF148523	Russ	761.0
KF148524	Russ	761.0
KF148525	Russ	761.0
KF148526	Russ	761.0
KF148527	Russ	761.0
KF148528	Russ	761.0
KF148529	Russ	761.0
KF148530	Russ	761.0
KF148531	Russ	761.0
KF148532	Russ	761.0
KF148533	Russ	761.0
KF148534	Russ	761.0
KF148535	Russ	761.0
KF148536	Russ	761.0
KF148537	Russ	761.0
KF148538	Russ	761.0
KF148539	Russ	761.0
KF148540	Russ	761.0
KF148541	Russ	761.0
KF148542	Russ	761.0
KF148543	Russ	761.0
KF148544	Russ	761.0
KF148545	Russ	761.0
KF148546	Russ	761.0
KF148547	Russ	761.0
KF148548	Russ	761.0
KF148549	Russ	761.0
KF148550	Russ	761.0
KF148551	Russ	761.0
KF148552	Russ	761.0
KF148553	Russ	761.0
KF148554	Russ	761.0
KF148555	Russ	761.0
KF148556	Russ	761.0
KF148557	Russ	761.0
KF148558	Russ	761.0
KF148559	Russ	761.0
KF148560	Russ	761.0
KF148561	Russ	761.0
KF148562	Russ	761.0
KF148563	Russ	761.0
KF148564	Russ	761.0
KF148565	Russ	761.0
KF148566	Russ	761.0
KF148567	Russ	761.0
KF148568	Russ	761.0
KF148569	Russ	761.0
KF148570	Russ	761.0
KF148571	Russ	761.0
KF148572	Russ	761.0
KF148573	Russ	761.0
KF148574	Russ	761.0
KF148575	Russ	761.0
KF148576	Russ	761.0
KF148577	Russ	761.0
KF148578	Russ	761.0
KF148579	Russ	761.0
KF148580	Russ	761.0
KF148581	Russ	761.0
KF148582	Russ	761.0
KF148583	Russ	761.0
KF148584	Russ	761.0
KF148585	Russ	761.0
KF148586	Russ	761.0
KF148587	Russ	761.0
KF148588	Russ	761.0
KF148589	Russ	761.0
KF148590	Russ	761.0
KF148591	Russ	761.0
KF148592	Russ	761.0
DQ523619	Italian	2186.0
DQ523620	Italian	2186.0
DQ523621	Italian	2186.0
DQ523622	Italian	2186.0
DQ523623	Italian	2186.0
DQ523624	Italian	2186.0
DQ523625	Italian	2186.0
DQ523626	Italian	2186.0
DQ523627	Italian	2186.0
DQ523628	Italian	2186.0
DQ523629	Italian	2186.0
DQ523630	Italian	2186.0
DQ523631	Italian	2186.0
DQ523632	Italian	2186.0
DQ523633	Italian	2186.0
DQ523634	Italian	2186.0
DQ523635	Italian	2186.0
DQ523636	Italian	2186.0
DQ523637	Italian	2186.0
DQ523638	Italian	2186.0
DQ523639	Italian	2186.0
DQ523640	Italian	2186.0
DQ523641	Italian	2186.0
DQ523642	Italian	2186.0
DQ523643	Italian	2186.0
DQ523644	Italian	2186.0
DQ523645	Italian	2186.0
DQ523646	Italian	2186.0
DQ523647	Italian	2186.0
DQ523648	Italian	2186.0
DQ523649	Italian	2186.0
DQ523650	Italian	2186.0
DQ523651	Italian	2186.0
DQ523652	Italian	2186.0
DQ523653	Italian	2186.0
DQ523654	Italian	2186.0
DQ523655	Italian	2186.0
DQ523656	Italian	2186.0
DQ523657	Italian	2186.0
DQ523658	Italian	2186.0
DQ523659	Italian	2186.0
DQ523660	Italian	2186.0
DQ523661	Italian	2186.0
DQ523662	Italian	2186.0
DQ523663	Italian	2186.0
DQ523664	Italian	2186.0
DQ523665	Italian	2186.0
DQ523666	Italian	2186.0
DQ523667	Italian	2186.0
DQ523668	Italian	2186.0
DQ523669	Italian	2186.0
DQ523670	Italian	2186.0
DQ523671	Italian	2186.0
DQ523672	Italian	2186.0
DQ523673	Italian	2186.0
DQ523674	Italian	2186.0
DQ523675	Italian	2186.0
DQ523676	Italian	2186.0
DQ523677	Italian	2186.0
DQ523678	Italian	2186.0
DQ523679	Italian	2186.0
DQ523680	Italian	2186.0
DQ523681	Italian	2186.0
HGDP00511	French	54.0
HGDP00512	French	54.0
HGDP00513	French	54.0
HGDP00514	French	54.0
HGDP00515	French	54.0
HGDP00516	French	54.0
HGDP00517	French	54.0
HGDP00518	French	54.0
HGDP00519	French	54.0
HGDP00520	French	54.0
HGDP00522	French	54.0
HGDP00523	French	54.0
HGDP00524	French	54.0
HGDP00525	French	54.0
HGDP00527	French	54.0
HGDP00528	French	54.0
HGDP00529	French	54.0
HGDP00531	French	54.0
HGDP00534	French	54.0
HGDP00535	French	54.0
HGDP00536	French	54.0
HGDP00537	French	54.0
HGDP00538	French	54.0
HGDP00539	French	54.0
HGDP00540	French	54.0
HGDP00541	French	54.0
HGDP00163	Sindhi	22.0
HGDP00165	Sindhi	22.0
HGDP00175	Sindhi	22.0
HGDP00177	Sindhi	22.0
HGDP00179	Sindhi	22.0
HGDP00181	Sindhi	22.0
HGDP00183	Sindhi	22.0
HGDP00185	Sindhi	22.0
HGDP00187	Sindhi	22.0
HGDP00189	Sindhi	22.0
HGDP00191	Sindhi	22.0
HGDP00192	Sindhi	22.0
HGDP00197	Sindhi	22.0
HGDP00199	Sindhi	22.0
HGDP00201	Sindhi	22.0
HGDP00205	Sindhi	22.0
HGDP00206	Sindhi	22.0
HGDP00210	Sindhi	22.0
HGDP00167	Sindhi	22.0
HGDP00169	Sindhi	22.0
HGDP00171	Sindhi	22.0
HGDP00173	Sindhi	22.0
HGDP00214	Pathan	22.0
HGDP00218	Pathan	22.0
HGDP00222	Pathan	22.0
HGDP00224	Pathan	22.0
HGDP00226	Pathan	22.0
HGDP00228	Pathan	22.0
HGDP00230	Pathan	22.0
HGDP00234	Pathan	22.0
HGDP00237	Pathan	22.0
HGDP00239	Pathan	22.0
HGDP00241	Pathan	22.0
HGDP00243	Pathan	22.0
HGDP00244	Pathan	22.0
HGDP00247	Pathan	22.0
HGDP00248	Pathan	22.0
HGDP00251	Pathan	22.0
HGDP00254	Pathan	22.0
HGDP00258	Pathan	22.0
HGDP00259	Pathan	22.0
HGDP00262	Pathan	22.0
HGDP00264	Pathan	22.0
HGDP00213	Pathan	22.0
HGDP00130	Makrani	23.0
HGDP00131	Makrani	23.0
HGDP00133	Makrani	23.0
HGDP00134	Makrani	23.0
HGDP00135	Makrani	23.0
HGDP00136	Makrani	23.0
HGDP00137	Makrani	23.0
HGDP00139	Makrani	23.0
